timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-11 09:31:00,ARBK,0.3183,0.3183,0.3183,100,0.3183,1
2025-07-11 09:33:00,ARBK,0.3179,0.3179,0.3179,141,0.3179,1
2025-07-11 09:34:00,ARBK,0.33,0.3278,0.3278,600,0.328283,4
2025-07-11 09:35:00,ARBK,0.3278,0.3259,0.3272,600,0.326983,6
2025-07-11 09:36:00,ARBK,0.3277,0.3268,0.3276,900,0.327522,7
2025-07-11 09:37:00,ARBK,0.3276,0.3269,0.3276,2001,0.327055,12
2025-07-11 09:38:00,ARBK,0.3289,0.3279,0.328,1200,0.328275,11
2025-07-11 09:41:00,ARBK,0.3186,0.3186,0.3186,100,0.3186,1
2025-07-11 09:42:00,ARBK,0.3249,0.3235,0.3235,2000,0.32357,3
2025-07-11 09:43:00,ARBK,0.33,0.3242,0.3289,3216,0.32963,9
2025-07-11 09:44:00,ARBK,0.3327,0.3295,0.3327,400,0.331075,4
2025-07-11 09:45:00,ARBK,0.3312,0.3307,0.3312,400,0.33095,4
2025-07-11 09:46:00,ARBK,0.3374,0.332,0.3374,4010,0.332394,6
2025-07-11 09:47:00,ARBK,0.35,0.3395,0.3493,1162,0.3475,10
2025-07-11 09:48:00,ARBK,0.349,0.3433,0.3487,3800,0.344389,9
2025-07-11 09:49:00,ARBK,0.3501,0.35,0.35,4418,0.35003,5
2025-07-11 09:50:00,ARBK,0.3451,0.3418,0.3418,831,0.342197,2
2025-07-11 09:51:00,ARBK,0.3305,0.33,0.33,3808,0.330473,3
2025-07-11 09:53:00,ARBK,0.33,0.33,0.33,2200,0.33,2
2025-07-11 09:54:00,ARBK,0.3193,0.3193,0.3193,100,0.3193,1
2025-07-11 09:55:00,ARBK,0.3205,0.3158,0.3158,600,0.316583,2
2025-07-11 09:57:00,ARBK,0.315,0.3114,0.315,3216,0.313912,4
2025-07-11 09:58:00,ARBK,0.3124,0.3124,0.3124,100,0.3124,1
2025-07-11 10:06:00,ARBK,0.3243,0.3243,0.3243,1111,0.3243,1
