timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-11 09:30:00,ABVE,3.75,3.45,3.61,4749,3.612927,30
2025-07-11 09:31:00,ABVE,3.85,3.675,3.675,5190,3.770533,34
2025-07-11 09:32:00,ABVE,3.83,3.76,3.81,1353,3.8008,11
2025-07-11 09:33:00,ABVE,3.635,3.345,3.43,9493,3.47305,49
2025-07-11 09:34:00,ABVE,3.345,3.335,3.345,1204,3.341253,14
2025-07-11 09:35:00,ABVE,3.45,3.3,3.45,937,3.321176,9
2025-07-11 09:36:00,ABVE,3.41,3.34,3.34,1410,3.362222,12
2025-07-11 09:37:00,ABVE,3.37,3.295,3.37,1941,3.337162,18
2025-07-11 09:38:00,ABVE,3.47,3.32,3.32,2615,3.445151,21
2025-07-11 09:39:00,ABVE,3.54,3.5,3.53,3467,3.532858,18
2025-07-11 09:40:00,ABVE,3.575,3.5,3.54,2630,3.542994,22
2025-07-11 09:42:00,ABVE,3.35,3.35,3.35,204,3.35,4
2025-07-11 09:43:00,ABVE,3.46,3.4,3.46,1212,3.421818,6
2025-07-11 09:44:00,ABVE,3.58,3.455,3.525,3320,3.493358,10
2025-07-11 09:45:00,ABVE,3.43,3.43,3.43,2500,3.43,3
2025-07-11 09:46:00,ABVE,3.46,3.39,3.39,1158,3.429565,15
2025-07-11 09:47:00,ABVE,3.41,3.3,3.3,652,3.371667,8
2025-07-11 09:48:00,ABVE,3.2,3.2,3.2,310,3.2,5
2025-07-11 09:49:00,ABVE,3.16,3.15,3.16,450,3.1575,6
2025-07-11 09:50:00,ABVE,3.075,3.065,3.065,2283,3.07,10
2025-07-11 09:51:00,ABVE,3.205,3.07,3.2,1925,3.161842,9
2025-07-11 09:52:00,ABVE,3.23,3.195,3.195,225,3.2125,3
2025-07-11 09:53:00,ABVE,3.2,3.195,3.2,2101,3.196667,6
2025-07-11 09:54:00,ABVE,3.18,3.18,3.18,130,3.18,1
2025-07-11 09:55:00,ABVE,3.22,3.22,3.22,229,3.22,4
2025-07-11 09:56:00,ABVE,3.25,3.185,3.185,1046,3.201226,9
2025-07-11 09:57:00,ABVE,3.23,3.2,3.2,825,3.21875,13
2025-07-11 09:58:00,ABVE,3.16,3.13,3.16,740,3.138243,6
2025-07-11 09:59:00,ABVE,3.12,3.095,3.12,534,3.107941,6
2025-07-11 10:00:00,ABVE,3.25,3.235,3.25,352,3.239298,5
2025-07-11 10:01:00,ABVE,3.205,3.15,3.205,1544,3.172474,11
2025-07-11 10:02:00,ABVE,3.155,3.15,3.15,1672,3.150427,16
2025-07-11 10:03:00,ABVE,3.21,3.17,3.21,700,3.194286,4
2025-07-11 10:04:00,ABVE,3.375,3.21,3.375,6776,3.263627,21
2025-07-11 10:05:00,ABVE,3.5,3.395,3.5,5436,3.412823,31
2025-07-11 10:06:00,ABVE,3.485,3.395,3.395,653,3.450385,7
2025-07-11 10:07:00,ABVE,3.455,3.38,3.38,2398,3.423675,15
2025-07-11 10:08:00,ABVE,3.6,3.365,3.6,600,3.450833,6
2025-07-11 10:09:00,ABVE,3.53,3.46,3.46,765,3.493356,6
2025-07-11 10:10:00,ABVE,3.51,3.405,3.405,1765,3.434002,14
2025-07-11 10:11:00,ABVE,3.39,3.335,3.38,4196,3.366558,22
2025-07-11 10:12:00,ABVE,3.41,3.2,3.235,7810,3.251837,47
2025-07-11 10:13:00,ABVE,3.3,3.275,3.3,5172,3.282565,27
2025-07-11 10:14:00,ABVE,3.48,3.29,3.48,3203,3.382945,21
2025-07-11 10:16:00,ABVE,3.46,3.41,3.43,1697,3.430641,12
2025-07-11 10:17:00,ABVE,3.61,3.415,3.605,5435,3.604038,14
2025-07-11 10:18:00,ABVE,3.72,3.59,3.72,9314,3.654564,52
2025-07-11 10:19:00,ABVE,3.715,3.645,3.67,5438,3.677639,30
2025-07-11 10:20:00,ABVE,3.96,3.685,3.87,7813,3.888357,42
2025-07-11 10:21:00,ABVE,3.92,3.82,3.92,1237,3.865369,12
2025-07-11 10:22:00,ABVE,3.925,3.755,3.755,1048,3.773889,10
2025-07-11 10:23:00,ABVE,3.825,3.63,3.63,11930,3.70217,74
2025-07-11 10:24:00,ABVE,3.695,3.645,3.65,3538,3.667229,26
2025-07-11 10:25:00,ABVE,3.8,3.58,3.745,8389,3.717513,57
2025-07-11 10:26:00,ABVE,3.745,3.745,3.745,250,3.745,3
2025-07-11 10:27:00,ABVE,3.79,3.745,3.745,475,3.768333,5
2025-07-11 10:28:00,ABVE,3.77,3.74,3.77,519,3.756667,8
2025-07-11 10:29:00,ABVE,3.89,3.89,3.89,571,3.89,7
2025-07-11 10:30:00,ABVE,3.79,3.725,3.775,1096,3.750218,10
2025-07-11 10:31:00,ABVE,4.0,3.915,3.915,4708,3.977774,12
2025-07-11 10:32:00,ABVE,4.0,3.74,3.99,4112,3.803914,24
2025-07-11 10:33:00,ABVE,3.93,3.82,3.89,12645,3.886748,35
2025-07-11 10:34:00,ABVE,4.0,3.86,3.965,4621,3.976715,25
2025-07-11 10:35:00,ABVE,4.18,4.02,4.18,1170,4.096826,12
2025-07-11 10:36:00,ABVE,4.18,3.88,3.88,5622,4.003905,38
2025-07-11 10:37:00,ABVE,3.96,3.92,3.93,800,3.945,6
2025-07-11 10:39:00,ABVE,4.11,3.945,4.095,1543,4.071667,7
2025-07-11 10:40:00,ABVE,4.135,4.09,4.11,425,4.11125,4
