timestamp,symbol,high,low,close,volume,vwap,trade_count
2025-07-11 09:30:00,CAN,0.758,0.7565,0.7565,15795,0.756935,52
2025-07-11 09:31:00,CAN,0.7625,0.7562,0.7625,10600,0.760964,4
2025-07-11 09:32:00,CAN,0.764,0.7625,0.764,5700,0.763847,4
2025-07-11 09:33:00,CAN,0.769,0.7688,0.769,1800,0.768944,6
2025-07-11 09:34:00,CAN,0.7689,0.7688,0.7689,3600,0.768894,8
2025-07-11 09:35:00,CAN,0.7688,0.7688,0.7688,2300,0.7688,3
2025-07-11 09:37:00,CAN,0.7678,0.7649,0.7649,200,0.76635,2
2025-07-11 09:38:00,CAN,0.7658,0.7652,0.7658,2200,0.765343,11
2025-07-11 09:39:00,CAN,0.7658,0.7657,0.7657,800,0.765775,3
2025-07-11 09:40:00,CAN,0.7601,0.7601,0.7601,500,0.7601,4
2025-07-11 09:43:00,CAN,0.7463,0.7453,0.7453,1400,0.745686,8
2025-07-11 09:44:00,CAN,0.7441,0.7437,0.744,900,0.743878,9
2025-07-11 09:45:00,CAN,0.7438,0.7436,0.7437,1300,0.743677,13
2025-07-11 09:47:00,CAN,0.7401,0.7401,0.7401,100,0.7401,1
2025-07-11 09:48:00,CAN,0.7402,0.7402,0.7402,3066,0.7402,5
2025-07-11 09:49:00,CAN,0.7402,0.7402,0.7402,2500,0.7402,16
2025-07-11 09:50:00,CAN,0.7401,0.7401,0.7401,4732,0.7401,7
2025-07-11 09:51:00,CAN,0.7395,0.7395,0.7395,100,0.7395,1
2025-07-11 09:53:00,CAN,0.731,0.7306,0.731,1922,0.730789,7
2025-07-11 09:54:00,CAN,0.7305,0.73,0.73,13000,0.730004,10
2025-07-11 09:55:00,CAN,0.73,0.73,0.73,11636,0.73,10
2025-07-11 09:57:00,CAN,0.7358,0.734,0.734,500,0.73476,5
2025-07-11 09:58:00,CAN,0.7345,0.7343,0.7345,755,0.734326,3
2025-07-11 10:01:00,CAN,0.7316,0.7314,0.7316,700,0.731514,4
2025-07-11 10:02:00,CAN,0.7302,0.7302,0.7302,271,0.7302,4
2025-07-11 10:03:00,CAN,0.729,0.729,0.729,500,0.729,5
2025-07-11 10:04:00,CAN,0.73,0.73,0.73,782,0.73,4
2025-07-11 10:05:00,CAN,0.739,0.73,0.739,957,0.731125,11
2025-07-11 10:06:00,CAN,0.739,0.739,0.739,103,0.739,3
2025-07-11 10:07:00,CAN,0.7435,0.7391,0.7435,6300,0.73924,2
2025-07-11 10:08:00,CAN,0.7475,0.743,0.7475,549,0.74572,5
2025-07-11 10:09:00,CAN,0.7477,0.7477,0.7477,104,0.7477,2
2025-07-11 10:11:00,CAN,0.7457,0.7457,0.7457,300,0.7457,1
2025-07-11 10:13:00,CAN,0.7445,0.7445,0.7445,499,0.7445,2
2025-07-11 10:16:00,CAN,0.7451,0.7451,0.7451,4200,0.7451,2
2025-07-11 10:17:00,CAN,0.745,0.7449,0.7449,9002,0.744999,4
